bookID,title,authors,average_rating,isbn,isbn13,language_code,num_pages,ratings_count,text_reviews_count,publication_date,publisher,book_genre,genres.children,"genres.comics, graphic","genres.fantasy, paranormal",genres.fiction,"genres.history, historical fiction, biography","genres.mystery, thriller, crime",genres.non-fiction,genres.poetry,genres.romance,genres.young-adult,Months_Until_Today,co-authors,author_rating,book_format,audio 0 book 1
291,The Broken Wings,Kahlil Gibran,3.92,0806501901,9780806501901,eng,132,6432,517,2003-03-03,Citadel,genres.poetry,0,0,0,0,0,0,0,1,0,0,246,جبران خليل جبران/Anthony Rizcallah Ferris,4.15,book,1
292,Sand and Foam,Kahlil Gibran,4.08,067943920X,9780679439202,eng,100,3015,217,2011-06-14,Knopf,genres.poetry,0,0,0,0,0,0,0,1,0,0,147,جبران خليل جبران,4.15,book,1
295,Treasure Island,Robert Louis Stevenson,3.83,0753453800,9780753453803,eng,311,318753,6734,2001-09-15,Kingfisher,genres.fiction,0,0,0,1,0,0,0,0,0,0,264,,3.84,book,1
296,Treasure Island,Robert Louis Stevenson,3.83,1402714572,9781402714573,eng,213,420,42,2004-10-01,Sterling Children's Books,genres.fiction,0,0,0,1,0,0,0,0,0,0,227,Scott McKowen,3.84,book,1
297,Treasure Island,Robert Louis Stevenson,3.83,1416500294,9781416500292,eng,245,5967,276,2005-06-01,Simon & Schuster,genres.fiction,0,0,0,1,0,0,0,0,0,0,219,,3.84,book,1
298,Treasure Island,Robert Louis Stevenson,3.83,0689854684,9780689854682,eng,64,104,14,2003-07-01,Atheneum Books for Young Readers,genres.fiction,0,0,0,1,0,0,0,0,0,0,242,N.C. Wyeth/Timothy Meis,3.84,book,1
302,Treasure Island (Great Illustrated Classics),Deidre S. Laiken,4.05,1577658051,9781577658054,eng,232,91,16,2006-01-31,Abdo Publishing Company,genres.children,1,0,0,0,0,0,0,0,0,0,212,A.J. McAllister/Robert Louis Stevenson,4.03,book,1
330,On Beyond Zebra!,Dr. Seuss,4.04,0394800842,9780394800844,eng,64,2815,164,1955-09-12,Random House Books for Young Readers,genres.children,1,0,0,0,0,0,0,0,0,0,816,,4.24,book,1
332,The Wedding Clause,Debbie Raleigh,3.6,0821778250,9780821778258,eng,256,95,13,2005-06-07,Zebra,genres.romance,0,0,0,0,0,0,0,0,1,0,219,,3.56,book,1
333,The Zebra Wall,Kevin Henkes,3.44,0060733039,9780060733032,eng,147,217,24,2005-02-15,Greenwillow Books,genres.fiction,0,0,0,1,0,0,0,0,0,0,223,,4.13,book,1
337,El perfume: Historia de un asesino,Patrick Suskind,4.02,8432216062,9788432216060,spa,239,4136,255,2002-06-01,Booket,genres.fiction,0,0,0,1,0,0,0,0,0,0,255,,3.98,book,1
348,The Door Into Summer,Robert A. Heinlein,4.01,0345413997,9780345413994,eng,304,17232,649,1997-06-17,Del Rey,genres.fiction,0,0,0,1,0,0,0,0,0,0,315,,3.92,book,1
350,Stranger in a Strange Land,Robert A. Heinlein,3.92,0441788386,9780441788385,eng,528,251872,6241,1991-10-01,Ace,genres.fiction,0,0,0,1,0,0,0,0,0,0,383,,3.92,book,1
354,To Sail Beyond the Sunset,Robert A. Heinlein,3.87,0441748600,9780441748600,eng,434,10293,193,1988-06-01,Ace Books,genres.fiction,0,0,0,1,0,0,0,0,0,0,423,,3.92,book,1
355,Job: A Comedy of Justice,Robert A. Heinlein,3.78,0345316509,9780345316509,eng,439,15970,438,1985-10-12,Del Rey,genres.fiction,0,0,0,1,0,0,0,0,0,0,455,,3.92,book,1
356,Time for the Stars (Heinlein's Juveniles  #10),Robert A. Heinlein,3.97,0765314932,9780765314932,eng,256,6898,200,2006-08-08,Tor Books,genres.fiction,0,0,0,1,0,0,0,0,0,0,205,,3.92,book,1
357,The Long Dark Tea-Time of the Soul (Dirk Gently  #2),Douglas Adams,4.06,0671742515,9780671742515,eng,307,67803,1401,1991-02-15,Pocket Books,genres.fiction,0,0,0,1,0,0,0,0,0,0,391,,4.19,book,1
359,The Salmon of Doubt (Dirk Gently  #3),Douglas Adams,3.93,0345455290,9780345455291,eng,298,22091,746,2005-04-26,Del Rey,genres.fiction,0,0,0,1,0,0,0,0,0,0,221,,4.19,book,1
362,Wish You Were Here: The Official Biography of Douglas Adams,Nick  Webb,4.14,0345476514,9780345476517,eng,368,2623,49,2005-12-27,Del Rey,"genres.history, historical fiction, biography",0,0,0,0,1,0,0,0,0,0,213,,4.12,book,1
367,Douglas Adams's Starship Titanic,Terry Jones,3.6,0345368436,9780345368430,eng,256,885,84,1998-10-27,Ballantine Books,genres.fiction,0,0,0,1,0,0,0,0,0,0,299,,3.96,book,1
385,On Bullshit,Harry G. Frankfurt,3.57,0691122946,9780691122946,eng,67,9358,995,2005-01-30,Princeton University Press,genres.non-fiction,0,0,0,0,0,0,1,0,0,0,224,,3.56,book,1
386,Another Bullshit Night in Suck City,Nick Flynn,3.78,0393329402,9780393329407,eng,347,9318,907,2005-09-12,W. W. Norton & Company,genres.non-fiction,0,0,0,0,0,0,1,0,0,0,216,,3.84,book,1
394,Lincoln at Gettysburg: The Words That Remade America,Garry Wills,4.14,0671867423,9780671867423,eng,317,120,15,1993-06-12,Simon & Schuster,"genres.history, historical fiction, biography",0,0,0,0,1,0,0,0,0,0,363,,3.94,book,1
397,The Gettysburg Address,Abraham Lincoln,4.53,0395883970,9780395883976,eng,32,5239,76,1998-02-02,HMH Books for Young Readers,"genres.history, historical fiction, biography",0,0,0,0,1,0,0,0,0,0,307,Michael McCurdy,4.35,book,1
399,Underworld,Don DeLillo,3.92,0684848155,9780684848150,eng,827,1505,175,1998-07-09,Scribner,genres.fiction,0,0,0,1,0,0,0,0,0,0,302,,3.68,book,1
400,Libra,Don DeLillo,3.99,0140156046,9780140156041,eng,480,11857,564,1991-05-01,Penguin,genres.fiction,0,0,0,1,0,0,0,0,0,0,388,,3.68,book,1
403,Americana,Don DeLillo,3.43,0140119485,9780140119480,eng,377,393,55,1989-07-06,Penguin Books,genres.fiction,0,0,0,1,0,0,0,0,0,0,410,,3.68,book,1
404,Running Dog,Don DeLillo,3.43,0679722947,9780679722946,eng,256,1356,72,1989-07-17,Vintage Contemporaries,genres.fiction,0,0,0,1,0,0,0,0,0,0,410,,3.68,book,1
406,Cosmopolis,Don DeLillo,3.22,0743244257,9780743244251,eng,224,460,41,2004-04-06,Scribner,genres.fiction,0,0,0,1,0,0,0,0,0,0,233,,3.68,book,1
407,Great Jones Street,Don DeLillo,3.48,0140179178,9780140179170,eng,272,2492,145,1994-01-01,Penguin Books,genres.fiction,0,0,0,1,0,0,0,0,0,0,356,,3.68,book,1
408,The Names,Don DeLillo,3.64,0679722955,9780679722953,eng,339,3100,212,1989-07-17,Vintage,genres.fiction,0,0,0,1,0,0,0,0,0,0,410,,3.68,book,1
409,Against the Day,Thomas Pynchon,4.13,159420120X,9781594201202,eng,1085,5296,587,2006-11-21,Penguin Press,genres.fiction,0,0,0,1,0,0,0,0,0,0,202,,3.85,book,1
410,V.,Thomas Pynchon,3.96,0060930217,9780060930219,eng,547,1415,177,2005-07-05,Harper Perennial Modern Classics,genres.fiction,0,0,0,1,0,0,0,0,0,0,218,,3.85,book,1
411,The Crying of Lot 49,Thomas Pynchon,3.69,0060931671,9780060931674,eng,152,2161,230,1999-04-01,Harper Perennial,genres.fiction,0,0,0,1,0,0,0,0,0,0,293,,3.85,book,1
412,Gravity's Rainbow,Thomas Pynchon,4.01,0140283382,9780140283389,eng,784,762,213,2000-01-01,Penguin Books,genres.fiction,0,0,0,1,0,0,0,0,0,0,284,,3.85,book,1
413,Mason & Dixon,Thomas Pynchon,4.07,0312423209,9780312423209,eng,773,8086,602,2004-01-03,Picador USA,genres.fiction,0,0,0,1,0,0,0,0,0,0,236,Christophe Claro/Brice Matthieussent,3.85,book,1
414,Vineland,Thomas Pynchon,3.69,0141180633,9780141180632,eng,385,702,69,1997-09-01,Penguin Classics,genres.fiction,0,0,0,1,0,0,0,0,0,0,312,,3.85,book,1
415,Gravity's Rainbow,Thomas Pynchon,4.01,0143039946,9780143039945,eng,776,29764,2164,2006-10-31,Penguin Books,genres.fiction,0,0,0,1,0,0,0,0,0,0,203,,3.85,book,1
416,Slow Learner: Early Stories,Thomas Pynchon,3.5,0316724432,9780316724432,eng,193,334,34,1985-04-30,Back Bay Books,genres.fiction,0,0,0,1,0,0,0,0,0,0,461,,3.85,book,1
418,Been Down So Long It Looks Like Up To Me,Richard Farina,3.8,0140189300,9780140189308,eng,352,2473,220,1996-08-29,Penguin Classics,genres.fiction,0,0,0,1,0,0,0,0,0,0,325,Thomas Pynchon,3.82,book,1
420,The Year of Magical Thinking,Joan Didion,3.89,140004314X,9781400043149,eng,227,2656,336,2005-10-04,Knopf Publishing Group,genres.non-fiction,0,0,0,0,0,0,1,0,0,0,215,,3.91,book,1
421,The White Album,Joan Didion,4.17,0374522219,9780374522216,eng,222,11889,738,1990-10-01,Farrar Straus Giroux,genres.non-fiction,0,0,0,0,0,0,1,0,0,0,395,,3.91,book,1
422,A Book of Common Prayer,Joan Didion,3.8,0679754865,9780679754862,eng,272,2962,255,1995-04-11,Vintage International,genres.fiction,0,0,0,1,0,0,0,0,0,0,341,,3.91,book,1
423,Where I Was From,Joan Didion,3.86,0679752862,9780679752868,eng,240,2842,292,2004-09-14,Vintage,genres.non-fiction,0,0,0,0,0,0,1,0,0,0,228,,3.91,book,1
424,Slouching Towards Bethlehem,Joan Didion,4.21,0374521727,9780374521721,eng,238,26934,1825,1990-10-01,Farrar Straus Giroux,genres.non-fiction,0,0,0,0,0,0,1,0,0,0,395,,3.91,book,1
425,Democracy,Joan Didion,3.81,0679754857,9780679754855,eng,234,2070,169,1995-04-25,Vintage International,genres.fiction,0,0,0,1,0,0,0,0,0,0,341,,3.91,book,1
426,We Tell Ourselves Stories in Order to Live: Collected Nonfiction,Joan Didion,4.5,0307264874,9780307264879,eng,1122,1564,108,2006-10-17,Everyman's Library,genres.non-fiction,0,0,0,0,0,0,1,0,0,0,203,John Leonard,3.91,book,1
428,Play It As It Lays,Joan Didion,3.87,0374529949,9780374529949,eng,231,23656,1706,2005-11-15,Farrar  Straus and Giroux,genres.fiction,0,0,0,1,0,0,0,0,0,0,214,David Thomson,3.91,book,1
431,The New York Trilogy,Paul Auster,3.89,0143039830,9780143039839,eng,308,43200,1873,2006-03-28,Penguin Classics,genres.fiction,0,0,0,1,0,0,0,0,0,0,210,Art Spiegelman/Luc Sante,3.82,book,1
432,City of Glass (The New York Trilogy  #1),Paul Auster,3.79,0140097317,9780140097313,eng,203,12410,734,1987-04-07,Penguin Books,genres.fiction,0,0,0,1,0,0,0,0,0,0,437,,3.82,book,1
434,Ghosts (The New York Trilogy  #2),Paul Auster,3.64,014009735X,9780140097351,eng,96,3672,195,1987-07-07,Penguin Books,genres.fiction,0,0,0,1,0,0,0,0,0,0,434,,3.82,book,1
435,The Locked Room (The New York Trilogy  #3),Paul Auster,3.89,0940650762,9780940650763,eng,179,2998,164,1986-11-01,Sun and Moon Press,genres.fiction,0,0,0,1,0,0,0,0,0,0,442,,3.82,book,1
446,The Brooklyn Follies,Paul Auster,3.84,0312426232,9780312426231,eng,306,17977,1157,2006-10-17,Picador,genres.fiction,0,0,0,1,0,0,0,0,0,0,203,,3.82,book,1
447,Moon Palace,Paul Auster,3.94,0140115854,9780140115857,eng,320,16099,503,1990-04-01,Penguin Books,genres.fiction,0,0,0,1,0,0,0,0,0,0,401,,3.82,book,1
453,The Music of Chance,Paul Auster,3.9,0140154078,9780140154078,eng,217,361,36,1991-12-01,Penguin Books,genres.fiction,0,0,0,1,0,0,0,0,0,0,381,,3.82,book,1
454,Travels in the Scriptorium,Paul Auster,3.23,0805081453,9780805081459,eng,145,6688,562,2007-01-23,Henry Holt & Company,genres.fiction,0,0,0,1,0,0,0,0,0,0,200,,3.82,book,1
456,Leviathan,Paul Auster,3.96,0140178139,9780140178135,eng,275,11744,443,1993-09-01,Penguin Books,genres.fiction,0,0,0,1,0,0,0,0,0,0,360,,3.82,book,1
463,The Red Notebook: True Stories,Paul Auster,3.77,0811214982,9780811214988,eng,104,2390,120,2002-06-17,New Directions,genres.non-fiction,0,0,0,0,0,0,1,0,0,0,255,,3.82,book,1
466,Timbuktu / Leviathan / Moon Palace,Paul Auster,4.38,2742741461,9782742741465,fre,1075,21,1,2002-11-07,Actes Sud,"genres.history, historical fiction, biography",0,0,0,0,1,0,0,0,0,0,250,,3.82,book,1
475,Collapse: How Societies Choose to Fail or Succeed,Jared Diamond,3.93,0143036556,9780143036555,eng,608,52522,2780,2005-12-27,Penguin Books Ltd. (London),genres.non-fiction,0,0,0,0,0,0,1,0,0,0,213,,3.98,book,1
476,The Coming Economic Collapse: How You Can Thrive When Oil Costs $200 a Barrel,Stephen Leeb,3.4,0446579785,9780446579780,eng,211,213,26,2006-02-01,Business Plus,genres.non-fiction,0,0,0,0,0,0,1,0,0,0,211,Glen C. Strathy,3.36,book,1
477,Collapse of Complex Societies,Joseph A. Tainter,4.15,052138673X,9780521386739,eng,262,719,86,1990-03-29,Cambridge University Press,"genres.history, historical fiction, biography",0,0,0,0,1,0,0,0,0,0,402,,4.14,book,1
478,Bowling Alone: The Collapse and Revival of American Community,Robert D. Putnam,3.8,0743203046,9780743203043,eng,544,4762,512,2001-08-07,Simon  Schuster,genres.non-fiction,0,0,0,0,0,0,1,0,0,0,265,,3.84,book,1
484,Reinventing the Enemy's Language: Contemporary Native Women's Writings of North America,Joy Harjo,4.39,0393318281,9780393318289,eng,576,278,20,1998-09-17,W. W. Norton  Company,genres.poetry,0,0,0,0,0,0,0,1,0,0,300,Gloria Bird/Beth Cuthand/Valerie Martinez/Patricia Blanco,4.18,book,1
493,My Inventions,Nikola Tesla,4.01,1599869942,9781599869940,eng,88,2862,262,2006-05-17,Filiquarian Publishing  LLC.,"genres.history, historical fiction, biography",0,0,0,0,1,0,0,0,0,0,208,,4.05,book,1
494,Wizard: The Life and Times of Nikola Tesla: Biography of a Genius,Marc Seifer,3.78,0806519606,9780806519609,eng,542,2829,334,2001-02-01,Citadel,"genres.history, historical fiction, biography",0,0,0,0,1,0,0,0,0,0,271,William H. Terbo,3.76,book,1
511,Boys of Summer,Julie Elizabeth Leto,3.77,0373792689,9780373792689,eng,249,478,12,2006-06-27,Harlequin Blaze,genres.romance,0,0,0,0,0,0,0,0,1,0,207,Leslie Kelly/Kimberly Raye,3.77,book,1
515,Programming Ruby: The Pragmatic Programmers' Guide,Dave Thomas,4.03,0974514055,9780974514055,eng,828,1577,49,2004-10-11,Pragmatic Bookshelf,genres.non-fiction,0,0,0,0,0,0,1,0,0,0,227,Chad Fowler/Andy Hunt,4.22,book,1
523,Golding's Lord of the Flies (Cliffs Notes),Maureen Kelly,3.95,0764585975,9780764585975,eng,112,73,8,2000-06-13,Cliffs Notes,"genres.history, historical fiction, biography",0,0,0,0,1,0,0,0,0,0,279,CliffsNotes/William Golding,3.87,book,1
524,Lord of the Flies,William Golding,3.68,0307281701,9780307281708,eng,6,408,96,2005-10-11,Listening Library (Audio),genres.fiction,0,0,0,1,0,0,0,0,0,0,215,,3.65,audio,0
531,A War Like No Other: How the Athenians & Spartans Fought the Peloponnesian War,Victor Davis Hanson,4.11,0812969707,9780812969702,eng,397,1693,100,2006-09-12,Random House,"genres.history, historical fiction, biography",0,0,0,0,1,0,0,0,0,0,204,,4.05,book,1
537,The Lovely Bones,Alice Sebold,3.81,0330485385,9780330485388,eng,328,6485,966,2003-06-01,Picador,genres.fiction,0,0,0,1,0,0,0,0,0,0,243,,3.76,book,1
538,The Lovely Bones,Alice Sebold,3.81,159413023X,9781594130236,eng,532,367,73,2004-04-01,Large Print Press,genres.fiction,0,0,0,1,0,0,0,0,0,0,233,,3.76,book,1
539,Lovely in Her Bones (Elizabeth MacPherson  #2),Sharyn McCrumb,3.8,0345360354,9780345360359,eng,224,1371,43,1990-05-13,Ballantine Books,"genres.mystery, thriller, crime",0,0,0,0,0,1,0,0,0,0,400,,3.94,book,1
565,The Zen of CSS Design: Visual Enlightenment for the Web,Dave Shea,3.98,0321303474,0785342303476,eng,296,793,28,2005-02-17,Peachpit Press,genres.non-fiction,0,0,0,0,0,0,1,0,0,0,223,Molly E. Holzschlag,4.01,book,1
570,HTML  XHTML  and CSS (Visual Quickstart Guide),Elizabeth Castro,3.8,0321430840,9780321430847,eng,456,549,42,2006-08-01,Peachpit Press,genres.non-fiction,0,0,0,0,0,0,1,0,0,0,205,,3.78,book,1
576,1000 Record Covers,Michael Ochs,3.85,3822840858,9783822840856,mul,575,288,31,2005-05-15,Taschen,genres.non-fiction,0,0,0,0,0,0,1,0,0,0,220,Patrick Javault/Ulrike Wasel,3.78,book,1
597,Killing Yourself to Live: 85% of a True Story,Chuck Klosterman,3.81,0743264460,9780743264464,eng,245,26381,1109,2006-06-13,Scribner,genres.non-fiction,0,0,0,0,0,0,1,0,0,0,207,,3.76,book,1
599,Sex  Drugs  and Cocoa Puffs: A Low Culture Manifesto,Chuck Klosterman,3.73,0743236017,9780743236010,eng,272,62089,3324,2004-07-02,Scribner,genres.non-fiction,0,0,0,0,0,0,1,0,0,0,230,,3.76,book,1
619,Vice (V  #8),Jane Feather,3.51,0553572490,9780553572490,eng,419,474,19,1996-05-02,Bantam,genres.romance,0,0,0,0,0,0,0,0,1,0,328,,3.56,book,1
629,Zen and the Art of Motorcycle Maintenance: An Inquiry Into Values (Phaedrus  #1),Robert M. Pirsig,3.77,0060589469,9780060589462,eng,540,166046,6446,2006-04-25,HarperTorch,genres.non-fiction,0,0,0,0,0,0,1,0,0,0,209,,3.76,book,1
639,Once Upon a Cool Motorcycle Dude,Kevin O'Malley,4.08,0802789471,9780802789471,eng,32,1773,274,2005-04-01,Walker & Company,genres.children,1,0,0,0,0,0,0,0,0,0,221,Carol Heyer/Scott Goto,3.98,book,1
642,Guidebook to Zen and the Art of Motorcycle Maintenance,Ronald L. DiSanto,3.72,0688060692,9780688060695,eng,408,286,10,1990-11-19,William Morrow Paperbacks,genres.fiction,0,0,0,1,0,0,0,0,0,0,394,Thomas J. Steele,3.67,book,1
643,Motorcycle Basics Techbook,John Harold Haynes,3.85,185960515X,9781859605158,eng,222,40,2,2002-07-05,Haynes Manuals N. America  Inc.,"genres.history, historical fiction, biography",0,0,0,0,1,0,0,0,0,0,254,,3.99,book,1
655,The Death of Ivan Ilych And Other Stories,Leo Tolstoy,4.11,0451528808,9780451528803,eng,304,7300,266,2003-04-01,Signet Classics,genres.fiction,0,0,0,1,0,0,0,0,0,0,245,Hugh McLean,4.04,book,1
656,War and Peace,Leo Tolstoy,4.11,0192833987,9780192833983,eng,1392,211671,6245,1998-06-25,Oxford University Press,genres.fiction,0,0,0,1,0,0,0,0,0,0,303,Henry Gifford/Aylmer Maude/Louise Maude,4.04,book,1
658,The Kingdom of God Is Within You,Leo Tolstoy,4.13,0486451380,9780486451381,eng,352,2403,210,2006-09-08,Dover Publications,genres.non-fiction,0,0,0,0,0,0,1,0,0,0,204,Constance Garnett,4.04,book,1
662,Atlas Shrugged,Ayn Rand,3.69,0452011876,9780452011878,eng,1168,322483,14702,1999-08-01,Plume,genres.fiction,0,0,0,1,0,0,0,0,0,0,289,Leonard Peikoff,3.74,book,1
663,For the New Intellectual: The Philosophy of Ayn Rand,Ayn Rand,3.68,0451163087,9780451163080,eng,224,2750,108,1963-12-01,Signet Book,genres.non-fiction,0,0,0,0,0,0,1,0,0,0,717,,3.74,book,1
664,The Fountainhead,Ayn Rand,3.87,0452286751,9780452286757,eng,752,1886,229,2005-04-26,Dutton,genres.fiction,0,0,0,1,0,0,0,0,0,0,221,,3.74,book,1
665,The Virtue of Selfishness: A New Concept of Egoism,Ayn Rand,3.51,0451163931,9780451163936,eng,176,11462,467,1964-11-01,Signet,genres.non-fiction,0,0,0,0,0,0,1,0,0,0,706,Nathaniel Branden,3.74,book,1
667,Anthem,Ayn Rand,3.63,0452281253,9780452281257,eng,105,110952,7277,1999-12-01,NAL,genres.fiction,0,0,0,1,0,0,0,0,0,0,285,,3.74,book,1
668,We the Living,Ayn Rand,3.91,0451187849,9780451187840,eng,464,23199,1086,1996-01-01,Signet,genres.fiction,0,0,0,1,0,0,0,0,0,0,332,Leonard Peikoff,3.74,book,1
669,Capitalism: The Unknown Ideal,Ayn Rand,3.88,0451147952,9780451147950,eng,340,3501,153,1986-07-15,Signet,genres.non-fiction,0,0,0,0,0,0,1,0,0,0,446,Nathaniel Branden/Alan Greenspan/Robert Hessen,3.74,book,1
675,Sailing from Byzantium: How a Lost Empire Shaped the World,Colin  Wells,3.88,0553803816,9780553803815,eng,368,646,83,2006-07-25,Delacorte Press,"genres.history, historical fiction, biography",0,0,0,0,1,0,0,0,0,0,206,,3.85,book,1
676,Sailing Alone Around the Room: New and Selected Poems,Billy Collins,4.23,0375755195,9780375755194,eng,192,12180,630,2002-09-17,Random House Trade Paperbacks,genres.poetry,0,0,0,0,0,0,0,1,0,0,252,,4.17,book,1
681,"Natural Cures ""They"" Don't Want You to Know about",Kevin Trudeau,3.09,0975599518,9780975599518,eng,571,1601,284,2004-01-01,Alliance Publishing,genres.non-fiction,0,0,0,0,0,0,1,0,0,0,236,,3.16,book,1
685,The Natural,Bernard Malamud,3.63,0374502005,9780374502003,eng,231,8854,672,2003-07-07,Farrar Straus Giroux,genres.fiction,0,0,0,1,0,0,0,0,0,0,242,Kevin Baker,3.86,book,1
698,Digging to America,Anne Tyler,3.55,0307263940,9780307263940,eng,277,17155,1841,2006-05-02,Alfred A. Knopf,genres.fiction,0,0,0,1,0,0,0,0,0,0,208,,3.66,book,1
700,Rereading America: Cultural Contexts for Critical Thinking and Writing,Gary Colombo,3.77,0312405545,9780312405540,eng,826,44,3,2004-01-21,Bedford Books,genres.non-fiction,0,0,0,0,0,0,1,0,0,0,236,Bonnie Lisle,3.7,book,1
702,Modern Latin America,Thomas E. Skidmore,3.59,019517013X,9780195170139,eng,528,234,11,2004-10-07,Oxford University Press  USA,"genres.history, historical fiction, biography",0,0,0,0,1,0,0,0,0,0,227,Peter H. Smith,3.67,book,1
703,The Plot Against America,Philip Roth,3.77,1400079497,9781400079490,eng,391,33321,2925,2005-09-27,Vintage International,genres.fiction,0,0,0,1,0,0,0,0,0,0,216,,3.8,book,1
707,Naked Pictures of Famous People,Jon Stewart,3.59,0688171621,9780688171629,eng,164,8703,417,1999-09-22,Dey Street Books,genres.non-fiction,0,0,0,0,0,0,1,0,0,0,288,,3.97,book,1
759,Collected Stories,Gabriel Garcia Marquez,4.19,0060932686,9780060932688,eng,352,6375,179,2008-05-13,Harper Perennial Modern Classics,genres.fiction,0,0,0,1,0,0,0,0,0,0,184,Gregory Rabassa/J.S. Bernstein,3.95,book,1
762,Crónica de una muerte anunciada,Gabriel Garcia Marquez,3.97,1400034957,9781400034956,spa,118,7888,411,2003-10-14,Vintage Espanol,genres.fiction,0,0,0,1,0,0,0,0,0,0,239,,3.95,book,1
763,Cien años de soledad,Gabriel Garcia Marquez,4.07,0307350428,9780307350428,spa,496,130,5,2006-02-07,Plaza y Janes,genres.fiction,0,0,0,1,0,0,0,0,0,0,211,,3.95,book,1
764,Del amor y otros demonios,Gabriel Garcia Marquez,3.98,0307350444,9780307350442,spa,176,4508,278,2006-02-07,Plaza y Janes,genres.fiction,0,0,0,1,0,0,0,0,0,0,211,,3.95,book,1
765,Living to Tell the Tale,Gabriel Garcia Marquez,3.99,140003454X,9781400034543,eng,533,397,47,2004-10-12,Vintage,"genres.history, historical fiction, biography",0,0,0,0,1,0,0,0,0,0,227,Edith Grossman,3.95,book,1
766,Memoria de mis putas tristes,Gabriel Garcia Marquez,3.6,1400095808,9781400095803,spa,112,5856,377,2004-10-19,Vintage Espanol,genres.fiction,0,0,0,1,0,0,0,0,0,0,227,,3.95,book,1
771,The Elegant Universe: Superstrings  Hidden Dimensions  and the Quest for the Ultimate Theory,Brian Greene,4.07,0375708111,9780375708114,eng,425,32569,1058,2004-09-02,Vintage Books USA,genres.non-fiction,0,0,0,0,0,0,1,0,0,0,228,,4.07,book,1
815,Three Nights in August: Strategy  Heartbreak  and Joy Inside the Mind of a Manager,H.G. Bissinger,3.88,0618710531,9780618710539,eng,287,6870,237,2006-04-04,Mariner Books,genres.non-fiction,0,0,0,0,0,0,1,0,0,0,209,,4.07,book,1
816,Cryptonomicon,Neal Stephenson,4.25,0060512806,9780060512804,eng,1139,83184,4249,2002-11-01,Avon,genres.fiction,0,0,0,1,0,0,0,0,0,0,250,,4.05,book,1
822,The Confusion (The Baroque Cycle  #2),Neal Stephenson,4.26,0060733357,9780060733353,eng,815,19320,565,2005-06-14,William Morrow Paperbacks,genres.fiction,0,0,0,1,0,0,0,0,0,0,219,,4.05,book,1
823,Quicksilver (The Baroque Cycle  #1),Neal Stephenson,3.93,0060593083,9780060593087,eng,927,30872,1735,2004-09-21,HarperCollins Perennial,genres.fiction,0,0,0,1,0,0,0,0,0,0,228,,4.05,book,1
